# 0.3.0 golden corpus - kernel Select (SqueakPoolRegistry). Lines: scenario|mode|domain|action|seed|gate|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/KernelCharacterization; scenarios frozen in Scenarios.cs. Any delta on replay = regression.
S3-builtin-plus-xeno|Remix|Ratkin|Wounded|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Select|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Select|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Select|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Select|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Select|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Select|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Move|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Move|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Move|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Move|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Move|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Move|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Social|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Social|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Social|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Social|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Social|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Social|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Joy|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Joy|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Joy|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Joy|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Joy|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Joy|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Death|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Death|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Death|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Death|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Death|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Death|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Draft|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Draft|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Draft|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Draft|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Draft|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Draft|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Undraft|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Undraft|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Undraft|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Undraft|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Undraft|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Undraft|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Attack|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Attack|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Attack|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Attack|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Attack|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Attack|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Work|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Work|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Work|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Work|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Work|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Work|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Equip|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Equip|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Equip|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Equip|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Equip|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|Equip|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|MentalBreak|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|MentalBreak|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|MentalBreak|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|MentalBreak|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|MentalBreak|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin|MentalBreak|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Call|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Call|1|partial|SR_Call|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Call|2|all|SR_Call|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Call|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Call|3|all|other.mod:SR_XenoAVoice_SR_Call_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Call|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Eat|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Eat|1|partial|SR_Eat|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Eat|2|all|SR_Eat|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Eat|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Eat|3|all|other.mod:SR_XenoAVoice_SR_Eat_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Eat|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Sleep|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Sleep|1|partial|SR_Sleep|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Sleep|2|all|SR_Sleep|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Sleep|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Sleep|3|all|other.mod:SR_XenoAVoice_SR_Sleep_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Sleep|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Wounded|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Wounded|1|partial|SR_Wounded|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Wounded|2|all|SR_Wounded|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Wounded|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Wounded|3|all|other.mod:SR_XenoAVoice_SR_Wounded_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Wounded|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Select|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Select|1|partial|SR_Select|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Select|2|all|SR_Select|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Select|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Select|3|all|other.mod:SR_XenoAVoice_SR_Select_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Select|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Move|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Move|1|partial|SR_Move|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Move|2|all|SR_Move|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Move|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Move|3|all|other.mod:SR_XenoAVoice_SR_Move_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Move|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Social|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Social|1|partial|SR_Social|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Social|2|all|SR_Social|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Social|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Social|3|all|other.mod:SR_XenoAVoice_SR_Social_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Social|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Joy|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Joy|1|partial|SR_Joy|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Joy|2|all|SR_Joy|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Joy|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Joy|3|all|other.mod:SR_XenoAVoice_SR_Joy_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Joy|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Death|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Death|1|partial|SR_Death|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Death|2|all|SR_Death|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Death|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Death|3|all|other.mod:SR_XenoAVoice_SR_Death_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Death|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Draft|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Draft|1|partial|SR_Draft|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Draft|2|all|SR_Draft|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Draft|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Draft|3|all|other.mod:SR_XenoAVoice_SR_Draft_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Draft|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Undraft|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Undraft|1|partial|SR_Undraft|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Undraft|2|all|SR_Undraft|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Undraft|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Undraft|3|all|other.mod:SR_XenoAVoice_SR_Undraft_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Undraft|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Attack|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Attack|1|partial|SR_Attack|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Attack|2|all|SR_Attack|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Attack|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Attack|3|all|other.mod:SR_XenoAVoice_SR_Attack_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Attack|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Work|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Work|1|partial|SR_Work|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Work|2|all|SR_Work|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Work|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Work|3|all|other.mod:SR_XenoAVoice_SR_Work_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Work|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Equip|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Equip|1|partial|SR_Equip|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Equip|2|all|SR_Equip|BuiltInFallback|-
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Equip|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S3-builtin-plus-xeno|Remix|Ratkin+XenoA|Equip|3|all|other.mod:SR_XenoAVoice_SR_Equip_1_Muted|XenotypePack|other.mod:SR_XenoAVoice
